doc_id,date,doc_type,speaker,speaker_role,turn_idx,turn_type,text,sent_idx
BoE_201502_transcript,20150212,transcript,Mark Carney,governor,15,answer,"These are medium term issues; they're not conjunctural issues - it's not about short-term stance of policy, but it's about structuring a viable currency union.",5
BoE_201502_transcript,20150212,transcript,Mark Carney,governor,15,answer,"I mean, I will say - and if I can bring this back to - and I would say there's a much more general recognition of these issues than one might expect.",6
BoE_201502_transcript,20150212,transcript,Mark Carney,governor,15,answer,"Again, speaking from a structural perspective, one of the reasons why the fall in oil prices is unambiguously good for the UK economy, even though there are distributional consequences - there's impacts in Aberdeen, there's impacts in a series of businesses that support the energy sector - is because we have longer- term fiscal arrangements.",8
BoE_201502_transcript,20150212,transcript,Mark Carney,governor,15,answer,"And those structural fiscal arrangements have the impact - and it's referenced in the Dublin speech - that the impact on fiscal capacity in Scotland, for example, is only one tenth of what it would have been in their absence.",9
BoE_201502_transcript,20150212,transcript,Mark Carney,governor,15,answer,"And that's one way that the benefits of lower oil are recycled through this economy, which helps smooth the adjustment.",10
BoE_201502_transcript,20150212,transcript,Mark Carney,governor,16,answer,"No, I mean, I think it's an issue in terms of understanding the economics of the issue.",1
BoE_201502_transcript,20150212,transcript,Mark Carney,governor,16,answer,The question is the timeline and the mechanics of addressing it.,2
BoE_201502_transcript,20150212,transcript,Mark Carney,governor,18,answer,"Let me say a couple of words, then I'm going to pass to Ben to give his perspective on it.",0
BoE_201502_transcript,20150212,transcript,Mark Carney,governor,18,answer,"I think the thing that we have seen in recent months is the start of the turn of wages, and consistent with the change in slack in the labour market.",1
BoE_201502_transcript,20150212,transcript,Mark Carney,governor,18,answer,"Now I wouldn't over-play that; it's still relatively early days, and actually I might take an opportunity just to point out that we think there are going to be some base effects that impact the average weekly earnings numbers in the course of the next couple of months.",3
BoE_201502_transcript,20150212,transcript,Mark Carney,governor,18,answer,"So we may see sequentially a little slowing in that, but on an annual basis we still see - we still expect to see a pick-up.",4
BoE_201502_transcript,20150212,transcript,Mark Carney,governor,18,answer,"The second is that what's important is that it's recognised that we will fulfil our responsibilities, by which I mean we're going to have a period where headline inflation is low - very low - for most of this year, and that's a good thing in general because of the causes of it.",7
BoE_201502_transcript,20150212,transcript,Mark Carney,governor,18,answer,"It's not a good thing if it persists, though, because a little bit of inflation greases the wheels of the economy, as you know.",8
BoE_201502_transcript,20150212,transcript,Mark Carney,governor,18,answer,"And so the recognition that we're going to be responsible in the calibration of policy, so that inflation comes back to target.",9
BoE_201502_transcript,20150212,transcript,Mark Carney,governor,18,answer,But that feeds into expectations of employers and of workers in setting wages and in planning investments.,10
BoE_201502_transcript,20150212,transcript,Mark Carney,governor,18,answer,But I might ask Ben to say a bit broader about how we construct risks and how we think about this.,11
BoE_201502_transcript,20150212,transcript,Mark Carney,governor,21,answer,"Well I can take that, I have absolutely no reason to have those worries.",0
BoE_201502_transcript,20150212,transcript,Mark Carney,governor,21,answer,There's been adjustments - there's always adjustments in markets in terms of expectations of stance of policy.,1
BoE_201502_transcript,20150212,transcript,Mark Carney,governor,21,answer,"And one of the things, as you know, Chris, is that our future, our forward OIS curve, is quite flat and so relatively modest moves can translate into relatively large moves in calendar space.",2
BoE_201502_transcript,20150212,transcript,Mark Carney,governor,21,answer,So you can move easily from the fall of 2016 to the spring of 2016 with relatively small moves.,3
BoE_201502_transcript,20150212,transcript,Mark Carney,governor,21,answer,"But look, no, we have - you know you have the joy of being locked up here when we release various documents.",4
BoE_201502_transcript,20150212,transcript,Mark Carney,governor,21,answer,We have very robust security procedures and I have absolutely no reason to credit that concern.,5
BoE_201502_transcript,20150212,transcript,Mark Carney,governor,23,answer,Well I think - this is a risk we're looking to guard against.,0
BoE_201502_transcript,20150212,transcript,Mark Carney,governor,23,answer,"And I think I would say that this is a strength of this system is that, given how low inflation, is there's a need to write a letter to explain why that's there and what we're going to do about it, and provide as much clarity as possible.",1
BoE_201502_transcript,20150212,transcript,Mark Carney,governor,23,answer,And you know - and I think the message is we're quite comfortable in giving message of our ability to bring inflation back to target in a timely fashion.,3
BoE_201502_transcript,20150212,transcript,Mark Carney,governor,23,answer,"In terms of the dynamics of the labour market, it continues to tighten broadly as we had expected, so slack has - our estimate of slack has come down to the region of a half a percent.",4
BoE_201502_transcript,20150212,transcript,Mark Carney,governor,23,answer,"We are seeing, as I referenced earlier, and we reference in the Report, tangible increases in wages.",5
BoE_201502_transcript,20150212,transcript,Mark Carney,governor,23,answer,The survey measures support that as well; our agent discussions support that as well.,7
BoE_201502_transcript,20150212,transcript,Mark Carney,governor,23,answer,"And by having an opportunity to make clear that there is a good element to these falls in prices, the falls in commodity prices, and that that will reinforce, in our expectation, consumer spending.",8
BoE_201502_transcript,20150212,transcript,Mark Carney,governor,23,answer,"So we're not making an appeal to companies in order to do something, we're just observing what we expect is most likely to happen.",10
BoE_201502_transcript,20150212,transcript,Mark Carney,governor,27,answer,"Yeah, well - I'll invite Ben to amplify, but I think we're quite comfortable with the central expectation of that forecast given the tightening in the labour market.",0
BoE_201502_transcript,20150212,transcript,Mark Carney,governor,27,answer,"As you know, the dynamics of consumer spending are reinforced obviously by the improvement in real incomes that comes from the changes - the temporary changes in prices.",1
BoE_201502_transcript,20150212,transcript,Mark Carney,governor,27,answer,"And that we are conscious of the risk that there could be persistence in lower wages, you know, just this long period of relatively weak earnings growth could have an element of persistence which could delay this adjustment, and that's one of the downside risks.",2
BoE_201502_transcript,20150212,transcript,Mark Carney,governor,27,answer,"And to be clear again, to map the risks, and then I will ask Ben to amplify.",3
BoE_201502_transcript,20150212,transcript,Mark Carney,governor,27,answer,"In our famous Fan Chart of the inflation forecast we do have a slight skew in the next year - downside skew in the next year - just because of the possibility that there could be a little more persistence once prices are low, that it could just extend for a little longer.",4
BoE_201502_transcript,20150212,transcript,Mark Carney,governor,27,answer,But we think that comes away within the two-year horizon.,5
BoE_201502_transcript,20150212,transcript,Mark Carney,governor,30,answer,"Well, I think I would speak more broadly for the Bank, including the FPC, that we continue to monitor quite closely developments in household balance sheets.",0
BoE_201502_transcript,20150212,transcript,Mark Carney,governor,30,answer,"And we view, you know, when we viewed the risks around the housing market it was through the lens of household balance sheets in the medium term as being the biggest medium-term risk to the UK economy, and that remains the case.",1
BoE_201502_transcript,20150212,transcript,Mark Carney,governor,30,answer,I would observe though that there has been improvement in household balance sheets.,2
BoE_201502_transcript,20150212,transcript,Mark Carney,governor,30,answer,British households have paid down about 20 percentage points of debt to income.,3
BoE_201502_transcript,20150212,transcript,Mark Carney,governor,30,answer,"That ratio is still above its longer-term average, but it has been coming down.",4
BoE_201502_transcript,20150212,transcript,Mark Carney,governor,30,answer,"The savings - because of the growth in wages, the combination of growth in wages and lower inflation in the near term, actually, even though we have a fairly robust outlook for consumption, the savings rate holds up in this forecast.",5
BoE_201502_transcript,20150212,transcript,Mark Carney,governor,30,answer,So this is not a debt-fuelled expansion in our forecast; it is something we watch.,6
BoE_201502_transcript,20150212,transcript,Mark Carney,governor,30,answer,"I'd make a last point which is a general one, which is that the UK as a whole, while it was quite over-levered obviously into the crisis, the UK as a whole - the private non-financial sector, so households and corporates have actually been one of the only sectors that have - internationally - that have de- levered and the combination of the two has been in the order of 30 percentage points of GDP.",7
BoE_201502_transcript,20150212,transcript,Mark Carney,governor,30,answer,So there's been a fairly notable deleveraging; so there's progress there.,8
BoE_201502_transcript,20150212,transcript,Mark Carney,governor,30,answer,But the motivation for your question is still spot on; we do see these issues across the Bank as the most important over the medium term.,9
BoE_201502_transcript,20150212,transcript,Mark Carney,governor,32,answer,"The first thing is that yeah, there's a large move relative to November.",0
BoE_201502_transcript,20150212,transcript,Mark Carney,governor,32,answer,"Four fifths of that move, relative to November, is accounting for the fall in the oil price between when we did the November Report and when we did this Report.",1
BoE_201502_transcript,20150212,transcript,Mark Carney,governor,32,answer,"I'll just remind - I think you know this, Louise, but this Report gets locked down when we make the decision, which was last week, and oil prices at the time of that decision.",2
BoE_201502_transcript,20150212,transcript,Mark Carney,governor,32,answer,"So from a spot perspective - and we use spot oil and then we use the futures curve, because it's a neutral assumption.",3
BoE_201502_transcript,20150212,transcript,Mark Carney,governor,32,answer,"It's not a fantastic predictor of future oil prices; the spot is arguably the best, but we're not going to get into the business of forecasting the oil price.",4
BoE_201502_transcript,20150212,transcript,Mark Carney,governor,32,answer,"That futures curve, for what it's worth, and it's going to keep moving around I'm sure, but that futures curve since last week and today has moved up fairly substantially.",6
BoE_201502_transcript,20150212,transcript,Mark Carney,governor,32,answer,"And so if we were to use today's futures curve as opposed to then, you would see that Fan coming up.",7
BoE_201502_transcript,20150212,transcript,Mark Carney,governor,32,answer,"We did the rule - you know gave some sensitivities in terms of the impact of change in the oil price on UK growth, so that people can do their own analysis around it and the immediate pass-through to inflation because oil is going to move around.",8
BoE_201502_transcript,20150212,transcript,Mark Carney,governor,32,answer,"And because oil is going to move around, I think it just reinforces the point - if I can make a policy point - it reinforces the point that we're not going to swing around monetary policy to try to chase oil, not just because it's volatile, but also because the lags on monetary policy are such that it would not have the effect that we intended.",9
BoE_201502_transcript,20150212,transcript,Mark Carney,governor,34,answer,"Well I think the - I wouldn't put it in the - in terms of the actual inflation outcome, it will be affected by big swings in crude prices.",0
BoE_201502_transcript,20150212,transcript,Mark Carney,governor,34,answer,"You know, if we have another 50% swing in crude prices, yeah, that will have a notable impact on the inflation forecast.",1
BoE_201502_transcript,20150212,transcript,Mark Carney,governor,34,answer,"The issue, the fundamental issue in terms of the functioning of the economy is - does that generalise, does that pass through to broader prices?",2
BoE_201502_transcript,20150212,transcript,Mark Carney,governor,34,answer,"And again, I'm slightly repeating myself, but the advantage of the system that is here is that we have opportunities, not just through the Inflation Report, but also through the letter writing process, to explain why inflation has moved, what we're going to do about it, and over what time horizon, so that people's expectations can be informed by that.",4
BoE_201502_transcript,20150212,transcript,Mark Carney,governor,36,answer,"I think the different countries, different jurisdictions, have different financial systems, different arrangements and therefore will have different concepts of the lower bound.",1
BoE_201502_transcript,20150212,transcript,Mark Carney,governor,36,answer,And I'm going to ask Minouche to add to this.,2
BoE_201502_transcript,20150212,transcript,Mark Carney,governor,36,answer,"The relevant factors in the UK and the sort of limiting factor in the UK had been previously the relative strength of the banking system and the building societies, the capital position of those.",3
BoE_201502_transcript,20150212,transcript,Mark Carney,governor,36,answer,"And given the asset liability mix of those institutions, what impact would an even lower Bank Rate than 50 basis points have on their ability to rebuild capital?",4
BoE_201502_transcript,20150212,transcript,Mark Carney,governor,36,answer,"Now as you know, we've made a lot of progress, and those institutions have made a lot of progress in rebuilding capital.",5
BoE_201502_transcript,20150212,transcript,Mark Carney,governor,36,answer,"So because we had to write the letter, because we had to explain all the contingencies and the various risks in the context of the letter, and because just naturally we continually update our thinking on what we could do if we have to ease, whether it's on the asset purchase side, or with respect to Bank Rate, we provided an updated view on that.",6
BoE_201502_transcript,20150212,transcript,Mark Carney,governor,36,answer,"I'm going to ask Minouche to say a word on market functioning, but I will say just a general point which is, there is still a lower bound in these other jurisdictions; it's a question of exactly where it is, and they're taking an assessment.",7
BoE_201502_transcript,20150212,transcript,Mark Carney,governor,36,answer,"At some point holding cash makes sense relative to using the system, but I don't know if you want to talk about …",8
BoE_201502_transcript,20150212,transcript,Mark Carney,governor,39,answer,"Well I think, and all colleagues would agree, that our credibility is essential to consistently meet monetary policy goals.",0
BoE_201502_transcript,20150212,transcript,Mark Carney,governor,39,answer,And the way we can most effectively reinforce that credibility - and it's a constant task to continue to reinforce and add to that credibility - the way we can best do that is to be clear about exactly what we're trying to accomplish.,1
BoE_201502_transcript,20150212,transcript,Mark Carney,governor,39,answer,"It's not just the 2% inflation target but it's over what horizon, given the shocks that are hitting the economy, and how we're going to go about achieving that.",3
BoE_201502_transcript,20150212,transcript,Mark Carney,governor,39,answer,"And then, amongst many other things, providing as transparent and complete analysis as possible and finally answering questions around that, both from you, from market participants, from businesses and from households, to explain that.",4
BoE_201502_transcript,20150212,transcript,Mark Carney,governor,39,answer,"And the last element which I would add is something that we've been trying to do at the Bank, and this is based on recommendations of Stockton and others, but is to go back and assess where our forecasts have turned out to be wrong or not consistent with what actually transpired, why that was the case, why those errors were there, and if there are any broader lessons to be learnt from that.",5
BoE_201502_transcript,20150212,transcript,Mark Carney,governor,42,answer,"Right, start with the general concerns about the balance of the recovery.",0
BoE_201502_transcript,20150212,transcript,Mark Carney,governor,42,answer,It is not having an impact at this stage on the stance of monetary policy.,1
BoE_201502_transcript,20150212,transcript,Mark Carney,governor,42,answer,"There is - our consumption forecast is obviously supported, as I've said, both by our outlook for wages but also the dividend, if you will, in the short term from lower energy prices.",3
BoE_201502_transcript,20150212,transcript,Mark Carney,governor,42,answer,"In terms of the investment forecast, I'll make a specific point and then general.",4
BoE_201502_transcript,20150212,transcript,Mark Carney,governor,42,answer,"Near term investment, most of the adjustment to near term investment is because of lower expected investment in the North Sea, so it's notable and you picked it up.",5
BoE_201502_transcript,20150212,transcript,Mark Carney,governor,42,answer,"And it's not an adjustment because of change in broad investment intentions, which gets to the last bit of your question which is around uncertainty, whether it's geopolitical, European or domestic.",6
BoE_201502_transcript,20150212,transcript,Mark Carney,governor,42,answer,"We, like our agents, our discussions are picking up elements of domestic uncertainty, as are the CBI surveys, as are the British Chamber of Commerce surveys as well.",7
BoE_201502_transcript,20150212,transcript,Mark Carney,governor,42,answer,"What we haven't seen is that yet being translated into changes in investment plans, and we certainly haven't seen it affecting actual investment in real time.",8
BoE_201502_transcript,20150212,transcript,Mark Carney,governor,42,answer,"So the forward investment intentions are at this stage holding out even though there has been a pickup in observation about uncertainty in general, including domestic elements of it.",9
BoE_201502_transcript,20150212,transcript,Mark Carney,governor,44,answer,"Yeah, if only the future curve were that good a predictor.",0
BoE_201502_transcript,20150212,transcript,Mark Carney,governor,44,answer,"But let me take your hypothetical up a level, if I may, which is that if we could foresee some sort of persistent disinflationary or deflationary force that we had quite a high probability that that was going to keep us off target, all other things being equal, and that that were going to persist you know beyond the usual horizon of two years, three years and beyond.",1
BoE_201502_transcript,20150212,transcript,Mark Carney,governor,44,answer,"And an example of that might have been the impact of, you know, Chinese - I'll simplify it to Chinese manufacturing at the turn of the millennium - one could have foreseen that.",2
BoE_201502_transcript,20150212,transcript,Mark Carney,governor,44,answer,"Given our remit, given our mandate, should we lean against that in order to achieve the inflation target?",3
BoE_201502_transcript,20150212,transcript,Mark Carney,governor,44,answer,"Yes is the short answer, given that we have operational independence, a clear remit, we would have to explain why we're doing that and make it transparent.",4
BoE_201502_transcript,20150212,transcript,Mark Carney,governor,44,answer,"In a world where that is a positive supply shock, it's good disinflation.",5
BoE_201502_transcript,20150212,transcript,Mark Carney,governor,44,answer,One might want to have a conversation about whether or not that should be kept.,6
BoE_201502_transcript,20150212,transcript,Mark Carney,governor,44,answer,"Now I'm getting into the hypothetical of the hypothetical, so I should probably just stop.",7
BoE_201502_transcript,20150212,transcript,Mark Carney,governor,44,answer,"But it's going to be a pretty unique circumstance where one can have a central bank or even The Economist can have the confidence that there is this force that has that impact and it's likely to persist as opposed to being just a shock, so it's enduring.",8
BoE_201502_transcript,20150212,transcript,Mark Carney,governor,44,answer,"But again, to repeat myself, the short answer, given the remit, is if we knew it and we could lean against it, we would.",9
BoE_201502_transcript,20150212,transcript,Mark Carney,governor,46,answer,"Well the expansion in the US, say generally, the expansion in the US is more developed; it's been going on longer than it has been in the UK.",0
BoE_201502_transcript,20150212,transcript,Mark Carney,governor,46,answer,"The US had a sharp fall in participation; it's now starting to come back, whereas we've had the opposite.",2
BoE_201502_transcript,20150212,transcript,Mark Carney,governor,46,answer,"We've had - I think we'd characterise it as a positive labour supply shock; there's been more workers coming into the market, and that's had implications for the path of wages here.",3
BoE_201502_transcript,20150212,transcript,Mark Carney,governor,46,answer,"In terms of the inflation dynamics, we have - as a consequence of the differences in the labour market, there have been some distinctions in - there are differences, I mean there are basically differences in the net inflation dynamics.",4
BoE_201502_transcript,20150212,transcript,Mark Carney,governor,46,answer,"I know you're not suggesting this but just to avoid any doubt, we're not in a situation where we're so tightly bound to the US economy, or we would take so much information from what happens in the US economy, that monetary policy in the UK would move either in lock step or follow closely behind that in the US.",5
BoE_201502_transcript,20150212,transcript,Mark Carney,governor,46,answer,And I don't think - make a market comment - I don't think that there's confusion about that in the market.,6
BoE_201502_transcript,20150212,transcript,Mark Carney,governor,46,answer,I think we've seen our curve move by and large - by and large - consistent with the forces that are operating here.,7
BoE_201502_transcript,20150212,transcript,Mark Carney,governor,48,answer,"Well, let me say one general - let me make a general point and then I'll ask Ben to speak about the specifics of it.",0
BoE_201502_transcript,20150212,transcript,Mark Carney,governor,48,answer,"Which is that one of the things that the MPC has been discussing has been how to update our thinking around potential growth, components on the labour side or with respect to productivity.",1
BoE_201502_transcript,20150212,transcript,Mark Carney,governor,48,answer,And of course we get information about both of those on a daily basis and there's a temptation to make adjustments in every report.,2
BoE_201502_transcript,20150212,transcript,Mark Carney,governor,48,answer,"I think what we're minded to do - and we'll probably start doing this in May - is to set out episodically or periodically update on it, not episodically, periodically update our views - so in terms of the so-called equilibrium variables.",3
BoE_201502_transcript,20150212,transcript,Mark Carney,governor,48,answer,"I'm sorry this is a tacky answer, you don't want that, but Ben will give you a real answer.",4
BoE_201502_transcript,20150212,transcript,Mark Carney,governor,48,answer,"So whether it's around participation rate - your question, or around the natural rate of unemployment or the amount of average hours reported.",5
BoE_201502_transcript,20150212,transcript,Mark Carney,governor,48,answer,And so we take stock and we're clear and then we hold those for a while.,6
BoE_201502_transcript,20150212,transcript,Mark Carney,governor,48,answer,"What we've been seeing is that actual participation has come out lower, first than we would have necessarily expected, but a gap has opened up between what we think is a sort of equilibrium level of participation and what we're actually observing.",7
BoE_201502_transcript,20150212,transcript,Mark Carney,governor,51,answer,Well you're right; the current account deficit is let's say at a record level.,0
BoE_201502_transcript,20150212,transcript,Mark Carney,governor,51,answer,"I mean it's been bouncing around a bit, but at 6% of GDP it's at a record level.",1
BoE_201502_transcript,20150212,transcript,Mark Carney,governor,51,answer,"I think the first thing is to look at why has it deteriorated, why has it shifted.",2
BoE_201502_transcript,20150212,transcript,Mark Carney,governor,51,answer,"And the answer is not in the trade balance, it's not actually in the relative performance of exports and imports - both have been growing less rapidly than expected, but in terms of balance it hasn't moved so much.",3
BoE_201502_transcript,20150212,transcript,Mark Carney,governor,51,answer,"The big news has been in the swing in our net investment income, and quite a substantial swing.",4
BoE_201502_transcript,20150212,transcript,Mark Carney,governor,51,answer,And it counts for the lion's share of the shift in the current account.,5
BoE_201502_transcript,20150212,transcript,Mark Carney,governor,51,answer,Well you'd look at the big areas where British investments are.,7
BoE_201502_transcript,20150212,transcript,Mark Carney,governor,51,answer,"Top of the list is in the euro area, so much lower returns on - and these are real investments, so lower returns on real investment in Europe.",8
BoE_201502_transcript,20150212,transcript,Mark Carney,governor,51,answer,"And that could persist for some time, so this issue could persist for some time.",9
BoE_201502_transcript,20150212,transcript,Mark Carney,governor,51,answer,"When you run a current account deficit, you're relying on foreign inflows of capital.",10
BoE_201502_transcript,20150212,transcript,Mark Carney,governor,51,answer,"So it matters how you finance it in terms of the sustainability, and that depends on the relative attractiveness of a country, as ultimately it depends on the relative attractiveness of investments in a country.",11
BoE_201502_transcript,20150212,transcript,Mark Carney,governor,51,answer,"At present the relative growth prospects in the UK are near the head of the pack in the advanced economies, and with our forecasts and the IMF's forecasts - you could take an independent one - that's likely to continue.",12
BoE_201502_transcript,20150212,transcript,Mark Carney,governor,51,answer,"But also the UK is an attractive destination for foreign direct investment; it gets the lion's share - a disproportionate large share, I should say - of foreign direct investment for countries in the European Union.",14
BoE_201502_transcript,20150212,transcript,Mark Carney,governor,51,answer,And so it underscores the importance of continuing to remain an attractive destination for investment.,15
BoE_201502_transcript,20150212,transcript,Mark Carney,governor,51,answer,"We have looked, the last point I'll make on this, Duncan, is that we have looked not as the MPC but as the FPC, we have looked at what could happen, what could be the implications of a sharper adjustment in the current account.",16
BoE_201502_transcript,20150212,transcript,Mark Carney,governor,51,answer,"What if we no longer could rely on the kindness of strangers, if you will.",17
BoE_201502_transcript,20150212,transcript,Mark Carney,governor,51,answer,And that was the motivation for the stress test we ran and the results were released in December.,18
BoE_201502_transcript,20150212,transcript,Mark Carney,governor,51,answer,"And it's a hypothetical scenario, but it is one that connects the dots from a tightening current account position to the implications for growth for in that case house prices, bank balance sheets.",19
BoE_201502_transcript,20150212,transcript,Mark Carney,governor,51,answer,"And the punch line on that wasn't a great scenario, it wouldn't have been a fun thing to live through; it was an extreme scenario and it was a stress scenario.",20
BoE_201502_transcript,20150212,transcript,Mark Carney,governor,51,answer,"But the punch line on that was that our determination was that the core of the system, the core of the banking system, was resilient to that form of shock and still would have been able to provide lending to the UK economy.",21
BoE_201502_transcript,20150212,transcript,Mark Carney,governor,54,answer,"No, I would say the - you know we have our, from a monetary policy perspective, we have our forecast of housing activity; it is lower than it had been previously.",0
BoE_201502_transcript,20150212,transcript,Mark Carney,governor,54,answer,"From a broader perspective, broader Bank of England perspective, whether it's the PRA or the FPC, our focus has been to ensure that bank underwriting standards remain responsible.",1
